fli	names
HGV73DSXC_4_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHJK7DSXC_1_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHJK7DSXC_2_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHJK7DSXC_3_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHJK7DSXC_4_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHKC7DSXC_1_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHKC7DSXC_2_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHKC7DSXC_3_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHKC7DSXC_4_8bp-UDP0074	A462_Panthera tigris_RNA_66
HHJGFDSXC_1_8bp-UDP0081	A424_Bos grunniens_RNA_1
HHJGFDSXC_2_8bp-UDP0081	A424_Bos grunniens_RNA_1
HHJGFDSXC_3_8bp-UDP0081	A424_Bos grunniens_RNA_1
HHJGFDSXC_4_8bp-UDP0081	A424_Bos grunniens_RNA_1
HHJTNDSXC_1_8bp-UDP0081	A424_Bos grunniens_RNA_1
HHJTNDSXC_2_8bp-UDP0081	A424_Bos grunniens_RNA_1
HHJTNDSXC_3_8bp-UDP0081	A424_Bos grunniens_RNA_1
HHJTNDSXC_4_8bp-UDP0081	A424_Bos grunniens_RNA_1
HGV73DSXC_1_8bp-UDP0082	A92_Cercocebus lunulatus_RNA_2
HGV73DSXC_2_8bp-UDP0082	A92_Cercocebus lunulatus_RNA_2
HGV73DSXC_3_8bp-UDP0082	A92_Cercocebus lunulatus_RNA_2
HGV73DSXC_4_8bp-UDP0082	A92_Cercocebus lunulatus_RNA_2
HHKC7DSXC_1_8bp-UDP0082	A92_Cercocebus lunulatus_RNA_2
HHKC7DSXC_2_8bp-UDP0082	A92_Cercocebus lunulatus_RNA_2
HHKC7DSXC_3_8bp-UDP0082	A92_Cercocebus lunulatus_RNA_2
HHKC7DSXC_4_8bp-UDP0082	A92_Cercocebus lunulatus_RNA_2
HGV73DSXC_1_8bp-UDP0083	A67_Aepyceros melampus_RNA_3
HGV73DSXC_2_8bp-UDP0083	A67_Aepyceros melampus_RNA_3
HGV73DSXC_3_8bp-UDP0083	A67_Aepyceros melampus_RNA_3
HGV73DSXC_4_8bp-UDP0083	A67_Aepyceros melampus_RNA_3
HHKC7DSXC_1_8bp-UDP0083	A67_Aepyceros melampus_RNA_3
HHKC7DSXC_2_8bp-UDP0083	A67_Aepyceros melampus_RNA_3
HHKC7DSXC_3_8bp-UDP0083	A67_Aepyceros melampus_RNA_3
HHKC7DSXC_4_8bp-UDP0083	A67_Aepyceros melampus_RNA_3
HGV73DSXC_1_8bp-UDP0084	A542_Otaria byronia_RNA_4
HGV73DSXC_2_8bp-UDP0084	A542_Otaria byronia_RNA_4
HGV73DSXC_3_8bp-UDP0084	A542_Otaria byronia_RNA_4
HGV73DSXC_4_8bp-UDP0084	A542_Otaria byronia_RNA_4
HHKC7DSXC_1_8bp-UDP0084	A542_Otaria byronia_RNA_4
HHKC7DSXC_2_8bp-UDP0084	A542_Otaria byronia_RNA_4
HHKC7DSXC_3_8bp-UDP0084	A542_Otaria byronia_RNA_4
HHKC7DSXC_4_8bp-UDP0084	A542_Otaria byronia_RNA_4
HGV73DSXC_1_8bp-UDP0085	A37_Hexaprotodon liberiensis_RNA_5
HGV73DSXC_2_8bp-UDP0085	A37_Hexaprotodon liberiensis_RNA_5
HGV73DSXC_3_8bp-UDP0085	A37_Hexaprotodon liberiensis_RNA_5
HGV73DSXC_4_8bp-UDP0085	A37_Hexaprotodon liberiensis_RNA_5
HHKC7DSXC_1_8bp-UDP0085	A37_Hexaprotodon liberiensis_RNA_5
HHKC7DSXC_2_8bp-UDP0085	A37_Hexaprotodon liberiensis_RNA_5
HHKC7DSXC_3_8bp-UDP0085	A37_Hexaprotodon liberiensis_RNA_5
HHKC7DSXC_4_8bp-UDP0085	A37_Hexaprotodon liberiensis_RNA_5
HGV73DSXC_1_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HGV73DSXC_2_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HGV73DSXC_3_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HGV73DSXC_4_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HHJK7DSXC_1_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HHJK7DSXC_2_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HHJK7DSXC_3_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HHJK7DSXC_4_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HHKC7DSXC_1_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HHKC7DSXC_2_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HHKC7DSXC_3_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HHKC7DSXC_4_8bp-UDP0086	A493_Rangifer tarandus_RNA_6
HGV73DSXC_1_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HGV73DSXC_2_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HGV73DSXC_3_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HGV73DSXC_4_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HHJK7DSXC_1_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HHJK7DSXC_2_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HHJK7DSXC_3_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HHJK7DSXC_4_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HHKC7DSXC_1_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HHKC7DSXC_2_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HHKC7DSXC_3_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HHKC7DSXC_4_8bp-UDP0087	A102_Cercocebus lunulatus_RNA_7
HGV73DSXC_1_8bp-UDP0088	A544_Nanger dama_RNA_8
HGV73DSXC_2_8bp-UDP0088	A544_Nanger dama_RNA_8
HGV73DSXC_3_8bp-UDP0088	A544_Nanger dama_RNA_8
HGV73DSXC_4_8bp-UDP0088	A544_Nanger dama_RNA_8
HHKC7DSXC_1_8bp-UDP0088	A544_Nanger dama_RNA_8
HHKC7DSXC_2_8bp-UDP0088	A544_Nanger dama_RNA_8
HHKC7DSXC_3_8bp-UDP0088	A544_Nanger dama_RNA_8
HHKC7DSXC_4_8bp-UDP0088	A544_Nanger dama_RNA_8
HGV73DSXC_1_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HGV73DSXC_2_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HGV73DSXC_3_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HGV73DSXC_4_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHJK7DSXC_1_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHJK7DSXC_2_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHJK7DSXC_3_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHJK7DSXC_4_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHKC7DSXC_1_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHKC7DSXC_2_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHKC7DSXC_3_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHKC7DSXC_4_8bp-UDP0089	A514_Camelus bactrianus_RNA_9
HHJGFDSXC_1_8bp-UDP0090	A532_Notamacropus rufogriseus_RNA_10
HHJGFDSXC_2_8bp-UDP0090	A532_Notamacropus rufogriseus_RNA_10
HHJGFDSXC_3_8bp-UDP0090	A532_Notamacropus rufogriseus_RNA_10
HHJGFDSXC_4_8bp-UDP0090	A532_Notamacropus rufogriseus_RNA_10
HHJTNDSXC_1_8bp-UDP0090	A532_Notamacropus rufogriseus_RNA_10
HHJTNDSXC_2_8bp-UDP0090	A532_Notamacropus rufogriseus_RNA_10
HHJTNDSXC_3_8bp-UDP0090	A532_Notamacropus rufogriseus_RNA_10
HHJTNDSXC_4_8bp-UDP0090	A532_Notamacropus rufogriseus_RNA_10
HHJGFDSXC_1_8bp-UDP0091	A157_Pongo pygmaeus_RNA_11
HHJGFDSXC_2_8bp-UDP0091	A157_Pongo pygmaeus_RNA_11
HHJGFDSXC_3_8bp-UDP0091	A157_Pongo pygmaeus_RNA_11
HHJGFDSXC_4_8bp-UDP0091	A157_Pongo pygmaeus_RNA_11
HHJTNDSXC_1_8bp-UDP0091	A157_Pongo pygmaeus_RNA_11
HHJTNDSXC_2_8bp-UDP0091	A157_Pongo pygmaeus_RNA_11
HHJTNDSXC_3_8bp-UDP0091	A157_Pongo pygmaeus_RNA_11
HHJTNDSXC_4_8bp-UDP0091	A157_Pongo pygmaeus_RNA_11
HGV73DSXC_1_8bp-UDP0092	A78_Oryx gazella_RNA_12
HGV73DSXC_2_8bp-UDP0092	A78_Oryx gazella_RNA_12
HGV73DSXC_3_8bp-UDP0092	A78_Oryx gazella_RNA_12
HGV73DSXC_4_8bp-UDP0092	A78_Oryx gazella_RNA_12
HHKC7DSXC_1_8bp-UDP0092	A78_Oryx gazella_RNA_12
HHKC7DSXC_2_8bp-UDP0092	A78_Oryx gazella_RNA_12
HHKC7DSXC_3_8bp-UDP0092	A78_Oryx gazella_RNA_12
HHKC7DSXC_4_8bp-UDP0092	A78_Oryx gazella_RNA_12
HGV73DSXC_1_8bp-UDP0093	A345_Zalophus californianus_RNA_13
HGV73DSXC_2_8bp-UDP0093	A345_Zalophus californianus_RNA_13
HGV73DSXC_3_8bp-UDP0093	A345_Zalophus californianus_RNA_13
HGV73DSXC_4_8bp-UDP0093	A345_Zalophus californianus_RNA_13
HHKC7DSXC_1_8bp-UDP0093	A345_Zalophus californianus_RNA_13
HHKC7DSXC_2_8bp-UDP0093	A345_Zalophus californianus_RNA_13
HHKC7DSXC_3_8bp-UDP0093	A345_Zalophus californianus_RNA_13
HHKC7DSXC_4_8bp-UDP0093	A345_Zalophus californianus_RNA_13
HGV73DSXC_1_8bp-UDP0094	A50_Mungos mungo_RNA_14
HGV73DSXC_2_8bp-UDP0094	A50_Mungos mungo_RNA_14
HGV73DSXC_3_8bp-UDP0094	A50_Mungos mungo_RNA_14
HGV73DSXC_4_8bp-UDP0094	A50_Mungos mungo_RNA_14
HHKC7DSXC_1_8bp-UDP0094	A50_Mungos mungo_RNA_14
HHKC7DSXC_2_8bp-UDP0094	A50_Mungos mungo_RNA_14
HHKC7DSXC_3_8bp-UDP0094	A50_Mungos mungo_RNA_14
HHKC7DSXC_4_8bp-UDP0094	A50_Mungos mungo_RNA_14
HGV73DSXC_1_8bp-UDP0095	A308_Equus caballus_RNA_15
HGV73DSXC_2_8bp-UDP0095	A308_Equus caballus_RNA_15
HGV73DSXC_3_8bp-UDP0095	A308_Equus caballus_RNA_15
HGV73DSXC_4_8bp-UDP0095	A308_Equus caballus_RNA_15
HHKC7DSXC_1_8bp-UDP0095	A308_Equus caballus_RNA_15
HHKC7DSXC_2_8bp-UDP0095	A308_Equus caballus_RNA_15
HHKC7DSXC_3_8bp-UDP0095	A308_Equus caballus_RNA_15
HHKC7DSXC_4_8bp-UDP0095	A308_Equus caballus_RNA_15
HGV73DSXC_1_8bp-UDP0096	A65_Panthera leo_RNA_16
HGV73DSXC_2_8bp-UDP0096	A65_Panthera leo_RNA_16
HGV73DSXC_3_8bp-UDP0096	A65_Panthera leo_RNA_16
HGV73DSXC_4_8bp-UDP0096	A65_Panthera leo_RNA_16
HHKC7DSXC_1_8bp-UDP0096	A65_Panthera leo_RNA_16
HHKC7DSXC_2_8bp-UDP0096	A65_Panthera leo_RNA_16
HHKC7DSXC_3_8bp-UDP0096	A65_Panthera leo_RNA_16
HHKC7DSXC_4_8bp-UDP0096	A65_Panthera leo_RNA_16
HGV73DSXC_1_8bp-UDP0003	A537_Crocuta crocuta_RNA_17
HGV73DSXC_2_8bp-UDP0003	A537_Crocuta crocuta_RNA_17
HGV73DSXC_3_8bp-UDP0003	A537_Crocuta crocuta_RNA_17
HGV73DSXC_4_8bp-UDP0003	A537_Crocuta crocuta_RNA_17
HHKC7DSXC_1_8bp-UDP0003	A537_Crocuta crocuta_RNA_17
HHKC7DSXC_2_8bp-UDP0003	A537_Crocuta crocuta_RNA_17
HHKC7DSXC_3_8bp-UDP0003	A537_Crocuta crocuta_RNA_17
HHKC7DSXC_4_8bp-UDP0003	A537_Crocuta crocuta_RNA_17
HGV73DSXC_1_8bp-UDP0004	A460_Dolichotis patagonum_RNA_18
HGV73DSXC_2_8bp-UDP0004	A460_Dolichotis patagonum_RNA_18
HGV73DSXC_3_8bp-UDP0004	A460_Dolichotis patagonum_RNA_18
HGV73DSXC_4_8bp-UDP0004	A460_Dolichotis patagonum_RNA_18
HHJYGDSXC_1_8bp-UDP0004	A460_Dolichotis patagonum_RNA_18
HHJYGDSXC_2_8bp-UDP0004	A460_Dolichotis patagonum_RNA_18
HHJYGDSXC_3_8bp-UDP0004	A460_Dolichotis patagonum_RNA_18
HHJYGDSXC_4_8bp-UDP0004	A460_Dolichotis patagonum_RNA_18
HGV73DSXC_1_8bp-UDP0005	A262_Capra hircus_RNA_19
HGV73DSXC_2_8bp-UDP0005	A262_Capra hircus_RNA_19
HGV73DSXC_3_8bp-UDP0005	A262_Capra hircus_RNA_19
HGV73DSXC_4_8bp-UDP0005	A262_Capra hircus_RNA_19
HHKC7DSXC_1_8bp-UDP0005	A262_Capra hircus_RNA_19
HHKC7DSXC_2_8bp-UDP0005	A262_Capra hircus_RNA_19
HHKC7DSXC_3_8bp-UDP0005	A262_Capra hircus_RNA_19
HHKC7DSXC_4_8bp-UDP0005	A262_Capra hircus_RNA_19
HGV73DSXC_1_8bp-UDP0006	A289_Phacochoerus africanus_RNA_20
HGV73DSXC_2_8bp-UDP0006	A289_Phacochoerus africanus_RNA_20
HGV73DSXC_3_8bp-UDP0006	A289_Phacochoerus africanus_RNA_20
HGV73DSXC_4_8bp-UDP0006	A289_Phacochoerus africanus_RNA_20
HHJYGDSXC_1_8bp-UDP0006	A289_Phacochoerus africanus_RNA_20
HHJYGDSXC_2_8bp-UDP0006	A289_Phacochoerus africanus_RNA_20
HHJYGDSXC_3_8bp-UDP0006	A289_Phacochoerus africanus_RNA_20
HHJYGDSXC_4_8bp-UDP0006	A289_Phacochoerus africanus_RNA_20
HHJGFDSXC_1_8bp-UDP0007	A288_Phacochoerus africanus_RNA_21
HHJGFDSXC_2_8bp-UDP0007	A288_Phacochoerus africanus_RNA_21
HHJGFDSXC_3_8bp-UDP0007	A288_Phacochoerus africanus_RNA_21
HHJGFDSXC_4_8bp-UDP0007	A288_Phacochoerus africanus_RNA_21
HHJTNDSXC_1_8bp-UDP0007	A288_Phacochoerus africanus_RNA_21
HHJTNDSXC_2_8bp-UDP0007	A288_Phacochoerus africanus_RNA_21
HHJTNDSXC_3_8bp-UDP0007	A288_Phacochoerus africanus_RNA_21
HHJTNDSXC_4_8bp-UDP0007	A288_Phacochoerus africanus_RNA_21
HHJGFDSXC_1_8bp-UDP0008	A489_Equus caballus_RNA_49
HHJGFDSXC_2_8bp-UDP0008	A489_Equus caballus_RNA_49
HHJGFDSXC_3_8bp-UDP0008	A489_Equus caballus_RNA_49
HHJGFDSXC_4_8bp-UDP0008	A489_Equus caballus_RNA_49
HHJTNDSXC_1_8bp-UDP0008	A489_Equus caballus_RNA_49
HHJTNDSXC_2_8bp-UDP0008	A489_Equus caballus_RNA_49
HHJTNDSXC_3_8bp-UDP0008	A489_Equus caballus_RNA_49
HHJTNDSXC_4_8bp-UDP0008	A489_Equus caballus_RNA_49
HGV73DSXC_1_8bp-UDP0076	A274_Papio cynocephalus_RNA_36.2
HGV73DSXC_2_8bp-UDP0076	A274_Papio cynocephalus_RNA_36.2
HGV73DSXC_3_8bp-UDP0076	A274_Papio cynocephalus_RNA_36.2
HGV73DSXC_4_8bp-UDP0076	A274_Papio cynocephalus_RNA_36.2
HHJYGDSXC_1_8bp-UDP0076	A274_Papio cynocephalus_RNA_36.2
HHJYGDSXC_2_8bp-UDP0076	A274_Papio cynocephalus_RNA_36.2
HHJYGDSXC_3_8bp-UDP0076	A274_Papio cynocephalus_RNA_36.2
HHJYGDSXC_4_8bp-UDP0076	A274_Papio cynocephalus_RNA_36.2
